English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Spanish Word
indent	0	0	0	0	0	0	0	0	0	1	sangrar
indentation	0	0	0	0	0	0	0	0	0	0	sangría
ornate	0	0	0	0	0	0	1	0	0	0	adornado
independence	0	1	0	0	1	0	1	0	1	1	independencia
independent	0	0	0	0	0	0	0	0	0	0	independiente
indescribable	0	0	0	0	0	0	0	0	0	0	indescriptible
indestructible	0	0	0	0	0	0	1	0	0	1	indestructible
indeterminate	0	0	0	0	0	1	0	0	0	0	indeterminado
index	0	0	0	0	0	0	0	0	0	0	índice
catnip	0	0	0	0	0	0	0	0	0	0	hierba gatera
indication	0	0	0	0	0	0	0	0	0	0	indicación
indicative	0	0	0	0	0	0	0	0	0	0	indicativo
indicator	0	0	0	0	0	0	0	0	0	0	indicador
simmering	0	1	0	0	0	0	0	0	0	0	hirviendo
fortify	0	0	0	0	0	0	1	0	0	0	fortalecer
strengthen	0	0	0	0	0	0	1	0	0	0	fortalecer
fortitude	0	0	0	0	1	0	1	0	0	1	fortaleza
indigenous	0	0	0	0	0	0	0	0	0	0	indígena
fortress	0	0	0	1	0	0	1	1	0	1	fuerte
indigestion	0	0	0	0	0	0	0	0	0	0	indigestión
indignant	1	0	0	0	0	1	0	0	0	0	indignado
indignation	1	0	1	0	0	1	0	0	0	0	indignación
indigo	0	0	0	0	0	0	0	0	0	0	índigo
indirect	0	0	0	0	0	0	0	0	0	0	indirecto
indispensable	0	0	0	0	0	0	0	0	0	0	indispensable
indistinct	0	0	0	0	0	1	0	0	0	0	indistinto
indistinguishable	0	0	0	0	0	0	0	0	0	0	indistinguible
individuality	0	0	0	0	0	0	1	0	0	0	individualidad
indivisible	0	0	0	0	0	0	0	0	0	1	indivisible
indoctrination	1	0	0	1	0	1	0	0	0	0	adoctrinamiento
indolent	0	0	0	0	0	1	0	0	0	0	indolente
indomitable	0	0	0	1	0	0	1	0	0	0	indomable
indoor	0	0	0	0	0	0	0	0	0	0	interior
induce	0	0	0	0	0	0	0	0	0	0	inducir
induced	0	0	0	0	0	0	0	0	0	0	inducido
inducement	0	0	0	0	0	0	0	0	0	0	inducción
induction	0	0	0	0	0	0	0	0	0	0	inducción
indulge	0	0	0	0	0	0	0	0	0	0	complacer
indulgence	0	0	0	0	0	0	0	0	0	0	indulgencia
stronghold	0	0	0	0	0	0	0	0	0	0	fortaleza
industrious	0	0	0	0	0	0	0	0	0	0	industrioso
industry	0	0	0	0	0	0	0	0	0	0	industria
ineffable	0	0	0	0	0	0	1	0	0	0	inefable
frankness	0	0	0	0	0	0	1	0	0	1	franqueza
openness	0	0	0	0	0	0	1	0	0	0	transparencia
inefficiency	0	0	1	0	0	1	0	1	0	0	ineficacia
inefficient	0	0	0	0	0	1	0	1	0	0	ineficiente
inelastic	0	0	0	0	0	0	0	0	0	0	no elástico
ineligible	0	0	0	0	0	0	0	0	0	0	inelegible
inept	1	0	1	0	0	1	0	0	0	0	inepto
ineptitude	0	0	1	1	0	1	0	1	0	0	ineptitud
inequality	1	0	0	1	0	1	0	1	0	0	desigualdad
brotherly	0	1	0	0	1	0	1	0	0	1	fraternal
inert	0	0	0	0	0	1	0	0	0	0	inerte
inertia	0	0	0	0	0	0	0	0	0	0	inercia
inevitable	0	0	0	0	0	0	0	0	0	0	inevitable
inexact	0	0	0	0	0	0	0	0	0	0	inexacto
inexcusable	1	0	1	0	0	1	0	1	0	0	inexcusable
inexhaustible	0	0	0	0	0	0	0	0	0	0	inagotable
fraternal	0	0	0	0	1	0	1	0	0	1	fraterno
inexperience	0	0	0	0	0	1	0	0	0	0	inexperiencia
frantic	0	1	1	1	0	1	0	0	1	0	desesperado
frenetic	1	0	0	1	0	1	0	0	1	0	frenético
infallibility	0	0	0	0	0	0	0	0	0	1	infalibilidad
infallible	0	0	0	0	0	0	1	0	0	0	infalible
infamous	1	0	1	1	0	1	0	0	0	0	infame
infamy	0	0	0	0	0	1	0	1	0	0	infamia
infancy	0	0	0	0	0	0	0	0	0	0	infancia
frenzied	1	0	0	1	0	1	0	0	0	0	frenético
infanticide	1	1	1	1	0	1	0	1	0	0	infanticidio
chilly	0	0	0	0	0	1	0	0	0	0	frío
infantry	0	0	0	0	0	0	0	0	0	0	infantería
infarct	0	0	0	1	0	1	0	0	1	0	infarto
infatuation	0	0	0	0	0	0	0	0	0	0	Obsesión
infeasible	0	0	0	0	0	0	0	0	0	0	inviable
infect	0	0	1	0	0	1	0	0	0	0	infectar
infection	0	0	0	1	0	1	0	0	0	0	infección
infectious	0	0	1	1	0	1	0	1	0	0	infeccioso
infer	0	0	0	0	0	0	0	0	0	0	inferir
inference	0	0	0	0	0	0	0	0	0	0	inferencia
inferential	0	0	0	0	0	0	0	0	0	0	inferencial
cold	0	0	0	0	0	1	0	0	0	0	frío
inferiority	0	0	0	0	0	1	0	0	0	0	inferioridad
cool	0	0	0	0	0	0	1	0	0	0	fresco
foiled	0	0	0	0	0	1	0	0	0	0	frustrado
frustrated	1	0	0	0	0	1	0	0	0	0	frustrado
infestation	0	0	1	1	0	1	0	0	0	0	infestación
foil	0	0	0	0	0	0	0	0	0	0	frustar
infidelity	1	0	1	1	0	1	0	1	0	0	infidelidad
infiltration	0	0	0	0	0	1	1	0	0	0	infiltración
frustrate	1	0	1	0	0	1	0	1	0	0	frustrar
infinitely	0	0	0	0	0	0	0	0	0	0	infinitamente
infinitesimal	0	0	0	0	0	0	0	0	0	0	infinitesimal
hobby	0	0	0	0	1	0	1	0	0	0	Hobby
thwart	0	0	0	0	0	1	0	0	1	0	impedir
infirmary	0	0	0	0	0	0	0	0	0	0	enfermería
burly	0	0	0	0	0	0	0	0	0	0	fornido
inflammation	0	0	0	0	0	1	0	0	0	0	inflamación
inflated	0	0	0	0	0	1	0	0	0	0	inflado
inflation	0	0	0	1	0	1	0	0	0	0	inflación
inflection	0	0	0	0	0	0	0	0	0	0	inflexión
fort	0	0	0	0	0	0	0	0	0	1	fuerte
lusty	0	0	1	0	0	0	0	0	0	0	lujurioso
inflorescence	0	0	0	0	0	0	0	0	0	0	inflorescencia
influence	0	0	0	0	0	1	1	0	0	0	influencia
influential	0	0	0	0	0	0	1	0	0	1	influyente
influenza	0	0	0	0	0	1	0	0	0	0	influenza
influx	0	0	0	0	0	0	0	0	0	0	afluencia
inform	0	0	0	0	0	0	0	0	0	1	informar
informal	0	0	0	0	0	0	0	0	0	0	informal
informant	0	0	0	0	0	0	0	0	0	0	informante
information	0	0	0	0	0	0	1	0	0	0	información
informed	0	0	0	0	0	0	0	0	0	0	informado
informer	0	0	0	0	0	1	0	0	0	0	informador
heavily	0	0	0	0	0	1	0	0	0	0	pesadamente
infrequent	0	0	0	0	0	0	0	0	1	0	infrecuente
infrequently	0	0	0	0	0	1	0	0	0	0	con poca frecuencia
strongly	0	0	0	0	0	0	1	0	0	0	fuertemente
infuse	0	0	0	0	0	0	0	0	0	0	infundir
infused	0	0	0	0	0	0	0	0	0	0	infundido
infusion	0	0	0	0	0	0	0	0	0	0	infusión
force	1	0	0	1	0	1	0	0	0	0	forzar
strength	0	0	0	0	0	0	1	0	0	1	fuerza
ingest	0	0	0	0	0	0	0	0	0	0	ingerir
ingestion	0	0	0	0	0	0	0	0	0	0	ingestión
ingot	0	0	0	0	0	0	0	0	0	0	lingote
ingrained	0	0	0	0	0	0	0	0	0	0	arraigado
ingredient	0	0	0	0	0	0	0	0	0	0	ingrediente
ingress	0	0	0	0	0	0	0	0	0	0	ingreso
inhabit	0	0	0	0	0	0	0	0	0	0	habitar
inhabitant	0	0	0	0	0	0	0	0	0	0	habitante
inhabited	0	0	0	0	0	0	0	0	0	0	poblado
mushroom	0	0	0	0	0	0	0	0	0	0	hongo
inhalation	0	0	0	0	0	0	0	0	0	0	inhalación
inhale	0	0	0	0	0	0	0	0	0	0	inhalar
inherent	0	0	0	0	0	0	0	0	0	0	inherente
inherit	0	0	0	0	0	0	0	0	0	0	heredar
fundamental	0	0	0	0	0	0	1	0	0	1	fundamental
inhibit	1	0	1	0	0	1	0	1	0	0	inhibir
inhibition	0	0	0	0	0	0	0	0	0	0	inhibición
inhospitable	0	0	0	0	0	1	0	1	0	0	inhóspito
inhuman	1	0	1	1	0	1	0	1	0	0	inhumano
inhumanity	0	0	0	0	0	1	0	1	0	0	inhumanidad
keynote	0	0	0	0	0	0	1	0	0	0	principal
inimitable	0	0	0	0	0	0	1	0	0	1	inimitable
iniquity	0	0	1	0	0	1	0	0	0	0	iniquidad
initial	0	0	0	0	0	0	0	0	0	0	inicial
initiate	0	0	0	0	0	0	0	0	0	0	iniciado
initiated	0	0	0	0	0	0	0	0	0	0	iniciado
initiative	0	0	0	0	0	0	0	0	0	0	iniciativa
inject	0	0	0	0	0	0	0	0	0	0	inyectar
injection	0	0	0	1	0	0	0	0	0	0	inyección
injunction	0	0	0	0	0	1	0	0	0	0	mandato
injure	1	0	0	1	0	1	0	1	0	0	lesionar
furious	1	0	1	0	0	1	0	0	0	0	furioso
raging	1	0	1	1	0	1	0	0	0	0	enfurecido
injury	1	0	0	1	0	1	0	1	0	0	lesión
sneak	1	0	0	1	0	1	0	0	1	0	escabullir
ink	0	0	0	0	0	0	0	0	0	0	tinta
inkling	0	0	0	0	0	0	0	0	0	0	indicio
inland	0	0	0	0	0	0	0	0	0	0	interior
inlay	0	0	0	0	0	0	0	0	0	0	embutido
inlet	0	0	0	0	0	0	0	0	0	0	entrada
inmate	0	0	1	1	0	1	0	0	0	0	preso
inn	0	0	0	0	0	0	0	0	0	0	Posada
innate	0	0	0	0	0	0	0	0	0	0	innato
innermost	0	0	0	0	0	0	0	0	0	0	interior
innings	0	0	0	0	0	0	0	0	0	0	entrada
innkeeper	0	0	0	0	0	0	0	0	0	0	posadero
innocence	0	0	0	0	0	0	1	0	0	0	inocencia
sneaking	0	1	0	1	0	1	0	0	0	1	colarse
innocently	0	0	0	0	0	0	1	0	0	0	inocentemente
innocuous	0	0	0	0	0	0	1	0	0	0	inocuo
innovate	0	0	0	0	0	0	1	0	0	0	innovar
innovation	0	0	0	0	0	0	1	0	0	0	innovación
innuendo	0	0	0	0	0	0	0	0	0	0	insinuación
innumerable	0	0	0	0	0	0	0	0	0	0	innumerable
inoculation	0	1	0	0	0	0	0	0	0	1	inoculación
inoperative	1	0	0	0	0	1	0	0	0	0	inoperante
earn	0	0	0	0	0	0	1	0	0	0	ganar
inorganic	0	0	0	0	0	0	0	0	0	0	inorgánico
inquest	0	0	0	0	0	0	0	0	0	0	encuesta
inquire	0	0	0	0	0	0	0	0	0	0	preguntar
inquirer	0	0	0	0	0	0	1	0	0	0	investigador
hostel	0	0	0	0	0	0	0	0	0	0	Hostal
inquiry	0	1	0	0	0	0	1	0	0	0	consulta
inquisitive	0	0	0	0	0	0	1	0	0	0	inquisitivo
gain	0	1	0	0	1	0	1	0	0	0	obtener
assurance	0	0	0	0	0	0	1	0	0	1	garantía
inscription	0	0	0	0	0	0	0	0	0	0	inscripción
inscrutable	0	0	0	0	0	0	0	0	0	0	inescrutable
insect	0	0	0	0	0	0	0	0	0	0	insecto
guaranty	0	0	0	0	0	0	0	0	0	0	garantizar
insecurity	0	0	0	1	0	1	0	0	0	0	inseguridad
inseparable	0	0	0	0	1	0	1	0	0	1	inseparable
insert	0	0	0	0	0	0	0	0	0	0	insertar
inserted	0	0	0	0	0	0	0	0	0	0	insertado
insertion	0	0	0	0	0	0	0	0	0	0	inserción
hoy	0	0	0	0	0	0	0	0	0	0	hoy
insidious	1	0	1	1	0	1	0	0	0	0	insidioso
strike	1	0	0	0	0	1	0	0	0	0	Huelga
insignia	0	0	0	0	0	0	1	0	0	0	insignias
insignificance	0	0	0	0	0	1	0	0	0	0	insignificancia
surety	0	0	0	0	0	0	1	0	0	1	garantía
warranty	0	0	0	0	0	0	1	0	0	1	garantía
insist	0	0	0	0	0	0	0	0	0	0	insistir
insolent	0	0	0	0	0	1	0	0	0	0	insolente
insoluble	0	0	0	0	0	0	0	0	0	0	insoluble
insolvency	0	0	0	1	0	1	0	1	1	0	insolvencia
insolvent	0	0	0	1	0	1	0	1	0	1	insolvente
inspect	0	0	0	0	0	0	0	0	0	0	inspeccionar
inspector	0	0	0	0	0	0	1	0	0	0	inspector
inspiration	0	1	0	0	1	0	1	0	0	0	inspiración
inspire	0	1	0	0	1	0	1	0	0	1	inspirar
inspired	0	0	0	0	1	0	1	0	1	1	inspirado
instability	0	0	1	1	0	1	0	0	0	0	inestabilidad
traces	0	0	0	0	0	0	0	0	0	0	huellas
installation	0	0	0	0	0	0	0	0	0	0	instalación
installment	0	0	0	0	0	0	0	0	0	0	entrega
instance	0	0	0	0	0	0	0	0	0	0	instancia
instant	0	0	0	0	0	0	0	0	0	0	instante
instantaneous	0	0	0	0	0	0	0	0	0	0	instantáneo
instantaneously	0	0	0	0	0	0	0	0	0	0	instantáneamente
instigate	0	0	0	0	0	1	0	0	0	0	instigar
instigation	0	0	0	0	0	1	0	0	0	0	instigación
instill	0	0	0	0	0	0	0	0	0	0	instilar
instinct	0	0	0	0	0	0	0	0	0	0	instinto
instinctive	1	0	1	1	0	0	1	0	0	0	instintivo
institute	0	0	0	0	0	0	0	0	0	1	instituto
institution	0	0	0	0	0	0	0	0	0	0	institución
instruct	0	0	0	0	0	0	1	0	0	1	instruir
instructed	0	0	0	0	0	0	0	0	0	0	instruido
instruction	0	0	0	0	0	0	1	0	0	1	instrucción
instructional	0	0	0	0	0	0	0	0	0	0	instructivo
instructions	0	1	0	0	0	0	0	0	0	1	instrucciones
instructive	0	0	0	0	0	0	0	0	0	0	instructivo
instructor	0	1	0	0	0	0	1	0	0	1	instructor
instrument	0	0	0	0	0	0	0	0	0	0	instrumento
instrumental	0	0	0	0	0	0	1	0	0	0	instrumental
instrumentalist	0	0	0	0	0	0	0	0	0	0	instrumentista
instrumentality	0	0	0	0	0	0	0	0	0	0	mediación
groan	0	0	1	0	0	1	0	1	0	0	gemir
insufficient	0	0	0	0	0	1	0	0	0	0	insuficiente
insufficiently	0	0	0	0	0	1	0	0	0	0	insuficientemente
insular	0	0	0	0	0	0	0	0	0	0	insular
insulate	0	0	0	0	0	0	0	0	0	0	aislar
wail	0	0	0	1	0	1	0	1	0	0	llorar
insult	1	0	1	0	0	1	0	1	1	0	insulto
insulting	1	0	1	1	0	1	0	1	0	0	insultante
whimper	0	0	0	1	0	0	0	1	0	0	lloriquear
bounty	0	1	0	0	1	0	1	0	0	1	recompensa
insurgent	0	0	0	0	0	1	0	0	0	0	insurgente
insurmountable	0	0	0	1	0	1	0	1	0	0	insuperable
insurrection	1	0	0	0	0	1	0	0	0	0	insurrección
generosity	0	1	0	0	1	0	1	0	1	1	generosidad
intangible	0	0	0	0	0	0	0	0	0	0	intangible
integer	0	0	0	0	0	0	0	0	0	0	entero
integral	0	0	0	0	0	0	0	0	0	0	integral
integrate	0	0	0	0	0	0	0	0	0	0	integrar
integration	0	0	0	0	0	0	0	0	0	0	integración
integrity	0	0	0	0	0	0	1	0	0	1	integridad
intellect	0	0	0	0	0	0	1	0	0	0	intelecto
intellectual	0	0	0	0	0	0	1	0	0	0	intelectual
intelligence	0	0	0	1	1	0	1	0	0	1	inteligencia
behemoth	0	0	0	1	0	1	0	0	0	0	behemoth
intelligibility	0	0	0	0	0	0	0	0	0	0	inteligibilidad
intelligible	0	0	0	0	0	0	0	0	0	0	inteligible
intend	0	0	0	0	0	0	0	0	0	1	pretender
giant	0	0	0	1	0	0	0	0	0	0	gigante
humbled	0	0	0	0	0	0	1	1	0	0	humillado
governor	0	0	0	0	0	0	0	0	0	1	gobernador
intensely	0	0	0	0	0	0	0	0	0	0	intensamente
intensify	0	0	0	0	0	0	0	0	0	0	intensificar
intensity	0	0	0	0	0	0	0	0	0	0	intensidad
intent	0	0	0	0	0	0	0	0	0	0	intención
intention	0	0	0	0	0	0	0	0	0	0	intención
intentional	0	0	0	0	0	0	0	0	0	0	intencional
intentionally	0	0	0	0	0	0	0	0	0	0	intencionalmente
gubernatorial	0	0	0	0	0	0	1	0	0	1	gubernamental
fled	0	0	0	1	0	0	0	0	0	0	huyó
intercede	0	0	0	1	0	0	0	1	0	0	interceder
intercept	0	0	0	0	0	0	0	0	0	0	interceptar
interception	0	0	0	0	0	0	0	0	0	0	interceptación
intercession	0	0	0	0	0	0	0	0	0	1	intercesión
interchange	0	0	0	0	0	0	0	0	0	0	intercambio
interchangeable	0	0	0	0	0	0	0	0	0	0	intercambiable
interchanged	0	0	0	0	0	0	0	0	0	0	intercambiado
intercom	0	0	0	0	0	0	0	0	0	0	intercomunicador
intercourse	0	0	0	0	0	0	1	0	0	0	coito
interdependence	0	0	0	0	0	0	0	0	0	0	interdependencia
interdependent	0	0	0	0	0	0	0	0	0	0	interdependiente
interdiction	0	0	0	0	0	1	0	0	0	0	interdicción
interest	0	0	0	0	0	0	1	0	0	0	interés
interested	0	0	1	0	0	0	1	1	0	0	interesado
interesting	0	0	0	0	0	0	1	0	0	0	interesante
interference	0	0	0	0	0	1	0	0	0	0	interferencia
interferometer	0	0	0	0	0	0	0	0	0	0	interferómetro
interim	0	1	0	0	0	0	0	0	0	0	provisional
interior	0	0	1	0	0	0	1	0	0	1	interior
interlocutory	0	0	0	0	0	0	1	0	0	0	interlocutorio
interlude	0	0	0	0	0	0	1	0	0	0	interludio
intermediary	0	0	0	0	0	0	0	0	0	0	intermediario
intermediate	0	0	0	0	0	0	0	0	0	0	intermedio
coup	1	0	0	0	0	0	0	0	1	0	revolución
interminable	1	1	0	0	0	1	1	0	0	0	interminable
slam	1	0	0	1	0	1	0	0	1	0	golpe
intermittent	0	0	0	0	0	0	0	0	0	0	intermitente
intern	0	0	0	0	0	0	0	0	0	0	interno
internal	0	0	0	0	0	0	0	0	0	0	interno
internally	0	0	0	0	0	0	0	0	0	0	internamente
international	0	0	0	0	0	0	0	0	0	0	internacional
interpolate	0	0	0	0	0	0	0	0	0	0	interpolar
interpolation	0	0	0	0	0	0	0	0	0	0	interpolación
interpret	0	0	0	0	0	0	0	0	0	0	interpretar
interpretation	0	0	0	0	0	0	0	0	0	0	interpretación
likewise	0	0	0	0	0	0	0	0	0	0	igualmente
interrelated	0	0	0	0	0	0	0	0	0	0	interrelacionado
interrogate	0	0	0	1	0	0	0	0	0	0	interrogar
interrogation	0	0	0	1	0	0	0	0	0	0	interrogatorio
interrupt	1	0	0	0	0	1	0	0	1	0	interrumpir
interrupted	0	0	0	0	0	1	0	1	0	0	interrumpido
interruption	0	0	0	0	0	0	0	0	0	0	interrupción
intersect	0	0	0	0	0	0	0	0	0	0	intersecarse
intersection	0	0	0	0	0	0	0	0	0	0	intersección
interstitial	0	0	0	0	0	0	0	0	0	0	intersticial
interval	0	0	0	0	0	0	0	0	0	0	intervalo
imagining	0	0	0	0	0	0	0	0	0	0	imaginando
knock	0	0	0	0	0	0	0	0	0	0	golpear
interview	0	0	0	0	0	0	0	0	0	0	entrevista
interviewer	0	0	0	1	0	0	0	0	0	0	entrevistador
thump	1	0	0	0	0	1	0	0	0	0	golpe
intestate	0	0	0	0	0	1	0	0	0	0	intestado
intestinal	0	0	1	0	0	0	0	0	0	0	intestinal
intestine	0	0	0	0	0	0	0	0	0	0	intestino
undisturbed	0	0	0	0	0	0	0	0	0	0	imperturbable
intimacy	0	0	0	0	0	0	0	0	0	0	intimidad
intimate	0	1	0	0	1	0	1	0	0	1	íntimo
intimately	0	1	0	1	1	0	0	0	0	0	íntimamente
intimation	0	0	0	0	0	0	0	0	0	0	intimación
intimidate	0	0	0	1	0	1	0	0	0	0	intimidar
intimidation	1	0	0	1	0	1	0	0	0	0	intimidación
intolerable	1	0	0	0	0	1	0	0	0	0	intolerable
intolerance	1	0	1	1	0	1	0	0	0	0	intolerancia
intolerant	1	0	1	1	0	1	0	1	0	0	intolerante
intonation	0	0	0	0	0	0	1	0	0	0	entonación
intoxicated	0	0	1	0	0	1	0	0	0	0	embriagado
intoxication	0	0	0	0	0	0	0	0	0	0	intoxicación
intractable	1	0	0	0	0	1	0	0	0	0	intratable
whack	0	0	0	0	0	1	0	0	0	0	golpear
intrepid	0	0	0	0	0	0	1	0	0	0	intrépido
intricate	0	0	0	0	0	0	0	0	0	0	intrincado
intrigue	0	1	0	1	0	1	0	0	1	0	intriga
intriguing	0	0	0	0	0	0	0	0	0	0	intrigante
intrinsic	0	0	0	0	0	0	0	0	0	0	intrínseco
intrinsically	0	0	0	0	0	0	0	0	0	0	intrínsecamente
print	0	0	0	0	0	0	0	0	0	0	impresión
introductory	0	0	0	0	0	0	0	0	0	0	introductorio
introspection	0	0	0	0	0	0	0	0	0	0	introspección
introspective	0	0	0	0	0	0	0	0	0	0	introspectivo
blob	0	0	1	1	0	1	0	0	0	0	mancha
intrusion	0	0	0	1	0	1	0	0	0	0	intrusión
gout	0	0	0	0	0	1	0	0	0	0	gota
intuition	0	0	0	0	0	0	1	0	0	1	intuición
intuitive	0	0	0	0	0	0	1	0	0	0	intuitivo
intuitively	0	1	0	0	0	0	0	0	0	0	intuitivamente
inundation	0	0	0	0	0	0	0	0	0	0	inundación
invade	1	0	0	1	0	1	0	1	1	0	invadir
invader	1	0	0	1	0	1	0	1	0	0	invasor
invalid	0	0	0	0	0	0	0	1	0	0	inválido
invalidate	0	0	0	0	0	1	0	0	0	0	invalidar
invalidation	0	0	0	0	0	1	0	0	0	0	invalidación
invalidity	0	0	0	0	0	1	0	0	0	0	invalidez
invaluable	0	0	0	0	0	0	0	0	0	0	inestimable
invariably	0	0	0	0	0	0	1	0	0	0	invariablemente
garnet	0	0	0	0	0	0	1	0	0	0	granate
invent	0	0	0	0	0	0	0	0	0	0	inventar
invention	0	0	0	0	0	0	0	0	0	0	invención
inventive	0	0	0	0	0	0	1	0	0	0	inventivo
inventor	0	0	0	0	0	0	1	0	0	0	inventor
inventory	0	0	0	0	0	0	0	0	0	0	inventario
inverse	0	0	0	0	0	0	0	0	0	0	inverso
inversely	0	0	0	0	0	0	0	0	0	0	inversamente
inversion	0	0	0	0	0	0	0	0	0	0	inversión
invert	0	0	0	0	0	0	0	0	0	0	invertir
inverted	0	0	0	0	0	0	0	0	0	0	invertido
investigate	0	0	0	0	0	0	1	0	0	0	investigar
investigation	0	1	0	0	0	0	0	0	0	0	investigación
investigator	0	0	0	0	0	0	0	0	0	0	investigador
investor	0	0	0	0	0	0	0	0	0	0	inversor
invigorate	0	0	0	0	0	0	1	0	0	0	vigorizar
invincible	0	0	0	0	0	0	0	0	0	0	invencible
invisibility	0	0	0	0	0	0	0	0	0	0	invisibilidad
invisible	0	0	0	0	0	0	0	0	0	0	invisible
invitation	0	1	0	0	0	0	1	0	0	0	invitación
invite	0	1	0	0	1	0	1	0	1	1	invitar
maroon	0	0	0	0	0	1	0	0	0	0	esclavo
invocation	0	1	0	0	0	0	0	0	0	1	invocación
invoice	0	0	0	0	0	0	0	0	0	0	factura
invoke	0	1	0	0	0	0	0	0	0	0	invocar
grandeur	0	0	0	0	0	0	1	0	0	0	grandiosidad
involution	1	0	0	0	0	1	0	0	0	0	involución
greatness	0	0	0	0	1	0	1	0	1	1	grandeza
inwards	0	0	0	0	0	0	0	0	0	0	hacia adentro
iota	0	0	0	0	0	0	0	0	0	0	iota
irate	1	0	0	0	0	1	0	0	0	0	airado
crack	0	0	0	0	0	1	0	0	0	0	grieta
iridescent	0	0	0	0	0	0	0	0	0	0	iridiscente
iris	0	0	0	1	0	0	0	0	0	0	iris
boost	0	0	0	0	0	0	0	0	0	0	impulsar
ironic	0	0	0	0	0	0	0	0	0	0	irónico
irons	0	0	0	0	0	1	0	0	0	0	hierros
irony	0	0	0	0	0	0	0	0	0	0	ironía
irradiation	0	0	0	0	0	0	0	0	0	0	irradiación
irrational	0	0	1	1	0	1	0	0	0	0	irracional
irrationality	0	0	0	0	0	1	0	0	0	0	irracionalidad
irreconcilable	1	0	0	1	0	1	0	1	0	0	irreconciliable
irreducible	0	0	0	0	0	0	1	0	0	0	irreducible
irrefutable	0	0	0	0	0	0	1	0	0	1	irrefutable
irregular	0	0	0	0	0	1	0	0	0	0	irregular
irregularity	0	0	0	0	0	1	0	0	0	0	irregularidad
irregularly	0	0	0	0	0	0	0	0	0	0	irregularmente
irrelevant	0	0	0	0	0	1	0	0	0	0	irrelevante
irreparable	0	0	0	1	0	1	0	1	0	0	irreparable
irrepressible	0	0	0	0	0	0	0	0	0	0	irreprimible
irresistible	0	0	0	0	0	0	0	0	0	0	irresistible
rift	0	0	0	0	0	1	0	0	0	0	grieta
irresponsible	0	0	0	0	0	1	0	0	0	0	irresponsable
irreverent	0	0	0	0	0	1	0	0	0	0	irreverente
irreversible	0	0	0	0	0	0	0	0	0	0	irreversible
irrevocable	0	0	0	0	0	1	0	0	0	0	irrevocable
irrigate	0	0	0	0	0	0	0	0	0	0	irrigar
irrigation	0	0	0	0	0	0	0	0	0	0	irrigación
irritability	1	0	0	0	0	1	0	0	0	0	irritabilidad
irritable	1	0	0	0	0	1	0	0	0	0	irritable
scream	1	0	1	1	0	1	0	0	1	0	grito
irritation	1	0	1	0	0	1	0	1	0	0	irritación
island	0	0	0	0	0	0	0	0	0	0	isla
isle	0	0	0	0	0	0	0	0	0	0	isla
islet	0	0	0	0	0	0	0	0	0	0	isleta
isolate	0	0	0	0	0	0	0	1	0	0	aislar
shout	1	0	0	0	0	0	0	0	1	0	gritar
outcry	1	0	0	1	0	1	0	0	1	0	protesta
isomorphism	0	0	0	0	0	0	0	0	0	0	isomorfismo
isothermal	0	0	0	0	0	0	0	0	0	0	isotérmico
wireless	1	1	0	0	0	0	1	0	1	0	inalámbrica
itch	0	0	0	0	0	0	0	0	0	0	picar
unveiling	0	0	0	0	0	0	0	0	0	0	inauguración
item	0	0	0	0	0	0	0	0	0	0	artículo
itemize	0	0	0	0	0	0	0	0	0	0	detallar
items	0	0	0	0	0	0	0	0	0	0	elementos
iterate	0	0	0	0	0	0	0	0	0	0	iterar
iteration	0	0	0	0	0	0	0	0	0	0	iteración
iterative	0	0	0	0	0	0	0	0	0	0	iterativo
itinerant	0	0	0	0	0	0	0	0	0	0	itinerante
itinerary	0	0	0	0	0	0	0	0	0	0	itinerario
ivory	0	0	0	0	0	0	0	0	0	0	Marfil
shriek	1	0	0	1	0	1	0	1	1	0	chillido
jabber	0	0	0	0	0	1	0	0	0	0	farfullar
notable	0	0	0	0	1	0	1	0	0	1	Incapaz
jackass	0	0	0	0	0	0	0	0	0	0	burro
jackpot	0	1	0	0	1	0	1	0	1	0	bote
incessantly	0	0	0	0	0	0	0	0	0	0	incesantemente
jade	0	0	0	0	0	0	0	0	0	0	jade
jag	0	0	0	0	0	0	0	0	0	0	punta
jagged	0	0	0	0	0	0	0	0	0	0	dentado
jaguar	0	0	0	0	0	0	0	0	0	0	jaguar
jail	0	0	0	1	0	1	0	1	0	0	celda
jam	0	0	0	0	0	0	1	0	0	0	mermelada
jammed	0	0	0	0	0	0	0	0	0	0	apretado
janitor	0	0	1	0	0	0	0	0	0	0	conserje
japan	0	0	0	0	0	0	0	0	0	0	Japón
jar	0	0	0	0	0	0	0	0	0	0	frasco
jargon	0	0	0	0	0	1	0	0	0	0	jerga
jarring	0	0	0	1	0	1	0	1	0	0	discorde
jasper	0	0	0	0	0	0	0	0	0	0	jaspe
jaundice	0	0	0	1	0	1	0	0	0	0	ictericia
jaunt	0	0	0	0	0	0	0	0	0	0	excursión
javelin	0	0	0	0	0	0	0	0	0	0	jabalina
jaw	0	0	0	0	0	0	0	0	0	0	mandíbula
jaws	0	0	0	1	0	0	0	0	0	0	mandíbulas
jay	0	0	0	0	0	0	0	0	0	0	arrendajo
growling	1	0	1	1	0	1	0	0	0	0	gruñendo
jealousy	1	0	1	1	0	1	0	1	0	0	celos
